"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód no fornecedor";"Fornecedor";"Localização";"Estoque maximo";"Estoque minimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da embalagem";"Largura do Produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Unidade por Caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código da lista de serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de medida";"Preço de compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"15917465339";"CF1/8X11/2-GED	";"Chave de Fenda Toco 1/8"" X 1.1/2"" Gedore - 036.406";"UN";"";"0";"8,71";"0,00";"";"Ativo";"21,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"10.00";"10.00";"10.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";" <br>ESPECIFICAÇÕES: <br> <br>-Haste em aço Gedore-Vanadium e cabo em polímero na cor azul padrão Gedore; <br>-Haste com acabamento niquelado e cromado, com ponta escurecida; <br>-Cabo ergonômico; <br>-Chave com haste redonda e resistente, com formato curto e perfil de encaixe para parafusos tipo fen <br>-Para parafusos M2; <br>-Medidas: Diâmetro da haste: 3mm (1/8) / Comprimento da haste: 38mm (1.1/2) / Comprimento: 90mm; <br>-Peso: 25g. <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15916032858";"4064MAAG4460LH-42P	";"Tamanho:42";"UN";"";"0";"372,84";"0,00";"";"Ativo";"3,00";"0,00";"	";"";"";"0,00";"0,00";"0,700";"0,700";"	";"	";"31.00";"19.00";"27.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - MAAG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064MAAG4460LH-P";"";"";"";"";"0";" <br>VANTAGENS: <br> <br>Cabedal: Confeccionado em vaqueta hidrofugada, couro com teor graxo 17/19 linhas, forração interna d <br>tecido de forro do cano em tecido com alto poder de absorção de suor e permeabilidade. <br> <br>Solado: bidensidade constituído de duas camadas de PU injetado diretamente ao cabedal, sendo a entre <br>proporcionando maior conforto e compacta de maior densidade ótima resistência à abrasão e desgaste. <br> <br>Palmilha: Palmilha de montagem em não tecido costurada com sistema strobel. Sobrepalmilha em EVA sof <br>memória, espessura de 4 mm trazendo conforto aos pés. <br> <br>Biqueira: Biqueira de conformação em polipropileno. <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453111";"4064MAAG4460LH-43	";"Tamanho:43";"UN";"";"0";"372,84";"0,00";"";"Ativo";"2,00";"0,00";"	";"";"";"0,00";"0,00";"1,300";"1,300";"	";"	";"27.00";"14.00";"21.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - MAAG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064MAAG4460LH";"";"";"";"";"0";" <br>Botina para uso ocupacional de amarrar cano acolchoado, língua fole, confeccionada em vaqueta crazy <br>forração interna na gáspea em não tecido e forro do cano em nylon com excelente poder de absorção de <br>biqueira plástica, palmilha montagem em não tecido, sobrepalmilha de poliuretano 8mm, solado de poli <br>bidensidade bicolor e estabilizador de caminhada, feito em PP, que reduz o risco de torção. <br> <br>CABEDAL: Confeccionado em vaqueta hidrofugada, couro com teor graxo 17/19 linhas, forração interna d <br>tecido e forro do cano em tecido com alto poder de absorção de suor e permeabilidade. <br> <br>SOLADO: Solado bidensidade constituído de duas camadas de PU injetado diretamente ao cabedal, sendo <br>mais macia, proporcionando maior conforto e compacta de maior densidade, ótima resistência à abrasão <br> <br>BIQUEIRA: Biqueira de conformação em polipropileno. <br> <br>PALMILHA: Palmilha de montagem em não tecido costurada com sistema strobel e sobrepalmilha em poliur <br> <br>SEGMENTOS: Automobilístico, Trekking, Administrativo, Construção Civil, Lazer e Serviços em Geral. <br> <br>LAUDO TÉCNICO: <br> <br>OB - Calçado ocupacional básico <br>E - Calçado com absorção de energia na área do salto <br>FO - Calçado com solado resistente ao óleo combustível <br>SRC - Calçado com resistência ao escorregamento em piso de cerâmica contaminado com lauril sulfato d <br>(detergente) e em piso de aço contaminado com glicerina (óleo) <br> <br>TECNOLOGIAS: <br> <br>AIRTECH - Tecido composto por três camadas que garantem rápida secagem e <br>evaporação da umidade. <br> <br>Couro Hidrofugado: Tratamento especial que retarda a passagem de água para os pés. Ideal para ambien <br>excessiva. <br> <br>CORDURA: Fios de alta tenacidade e resistência à abrasão e rasgos. <br>Durabilidade, leveza, limpeza fácil e secagem rápida. <br> <br>C.A  40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15916032859";"4064MAAG4460LH-43P	";"Tamanho:43";"UN";"";"0";"372,84";"0,00";"";"Ativo";"2,00";"0,00";"	";"";"";"0,00";"0,00";"0,700";"0,700";"	";"	";"31.00";"19.00";"27.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - MAAG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064MAAG4460LH-P";"";"";"";"";"0";" <br>VANTAGENS: <br> <br>Cabedal: Confeccionado em vaqueta hidrofugada, couro com teor graxo 17/19 linhas, forração interna d <br>tecido de forro do cano em tecido com alto poder de absorção de suor e permeabilidade. <br> <br>Solado: bidensidade constituído de duas camadas de PU injetado diretamente ao cabedal, sendo a entre <br>proporcionando maior conforto e compacta de maior densidade ótima resistência à abrasão e desgaste. <br> <br>Palmilha: Palmilha de montagem em não tecido costurada com sistema strobel. Sobrepalmilha em EVA sof <br>memória, espessura de 4 mm trazendo conforto aos pés. <br> <br>Biqueira: Biqueira de conformação em polipropileno. <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917458182";"CF3/16X1.1/2	";"Chave de Fenda Toco 3/16"" x 1.1/2"" Stanley - 69-369-EI";"UN";"";"0";"11,68";"0,00";"";"Ativo";"7,00";"0,00";"	";"";"";"0,00";"0,00";"0,200";"0,200";"	";"	";"10.00";"10.00";"20.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"STANLEY";"";"0";" <br>Ponta com tratamento anticorrosão; projetadas para trabalhos pesados; cabo trilobular para maior erg <br>resistente a altos níveis de torque. <br> <br>RECURSOS E BENEFÍCIOS: <br> <br>Chave De Fenda Reta 3/16"" X 1-1/2"" - Nacional <br> <br>ESPECIFICAÇÕES DO PRODUTO: <br> <br>Indicado Para Apertar E Desapertar <br>Parafusos Com Encaixe Fenda Reta Interno. <br> <br>INCLUI: <br> <br>Chave De Fenda Reta 3/16"" X 1-1/2"" - Nacional <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917451243";"HN 10/SNL	";"Chave de Gancho para Mancais SKF - HN 10/SNL";"UN";"";"0";"239,80";"0,00";"";"Ativo";"2,00";"0,00";"	";"";"";"0,00";"0,00";"0,600";"0,600";"	";"	";"15.00";"10.00";"30.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";" <br>Chave de gancho para mancais SNL <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917451249";"HN 13/SNL	";"Chave de Gancho para Mancais SKF - HN 13/SNL";"UN";"";"0";"312,81";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"15.00";"10.00";"30.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";" <br>Chave de gancho para mancais SNL <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917451260";"HN 15	";"Chave de Gancho SKF HN 15";"UN";"";"0";"282,31";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"15.00";"10.00";"35.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"SKF";"";"0";"Chave de Gancho SKF HN 15<br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917458267";"CG12	";"Chave de Grifo para Tubo 12"" Abertura 2"" Stanley - 87-623";"UN";"";"0";"103,47";"0,00";"";"Ativo";"2,00";"0,00";"	";"";"";"0,00";"0,00";"8,360";"8,360";"	";"	";"17.00";"10.00";"86.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"STANLEY";"";"0";"Chave de Grifo para Tubo 12"" Abertura 2"" Stanley - 87-623<br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453114";"4064MAAG4460LH-44	";"Tamanho:44";"UN";"";"0";"372,84";"0,00";"";"Ativo";"1,00";"0,00";"	";"";"";"0,00";"0,00";"1,300";"1,300";"	";"	";"27.00";"14.00";"21.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - MAAG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064MAAG4460LH";"";"";"";"";"0";" <br>Botina para uso ocupacional de amarrar cano acolchoado, língua fole, confeccionada em vaqueta crazy <br>forração interna na gáspea em não tecido e forro do cano em nylon com excelente poder de absorção de <br>biqueira plástica, palmilha montagem em não tecido, sobrepalmilha de poliuretano 8mm, solado de poli <br>bidensidade bicolor e estabilizador de caminhada, feito em PP, que reduz o risco de torção. <br> <br>CABEDAL: Confeccionado em vaqueta hidrofugada, couro com teor graxo 17/19 linhas, forração interna d <br>tecido e forro do cano em tecido com alto poder de absorção de suor e permeabilidade. <br> <br>SOLADO: Solado bidensidade constituído de duas camadas de PU injetado diretamente ao cabedal, sendo <br>mais macia, proporcionando maior conforto e compacta de maior densidade, ótima resistência à abrasão <br> <br>BIQUEIRA: Biqueira de conformação em polipropileno. <br> <br>PALMILHA: Palmilha de montagem em não tecido costurada com sistema strobel e sobrepalmilha em poliur <br> <br>SEGMENTOS: Automobilístico, Trekking, Administrativo, Construção Civil, Lazer e Serviços em Geral. <br> <br>LAUDO TÉCNICO: <br> <br>OB - Calçado ocupacional básico <br>E - Calçado com absorção de energia na área do salto <br>FO - Calçado com solado resistente ao óleo combustível <br>SRC - Calçado com resistência ao escorregamento em piso de cerâmica contaminado com lauril sulfato d <br>(detergente) e em piso de aço contaminado com glicerina (óleo) <br> <br>TECNOLOGIAS: <br> <br>AIRTECH - Tecido composto por três camadas que garantem rápida secagem e <br>evaporação da umidade. <br> <br>Couro Hidrofugado: Tratamento especial que retarda a passagem de água para os pés. Ideal para ambien <br>excessiva. <br> <br>CORDURA: Fios de alta tenacidade e resistência à abrasão e rasgos. <br>Durabilidade, leveza, limpeza fácil e secagem rápida. <br> <br>C.A  40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15916032861";"4064MAAG4460LH-44P	";"Tamanho:44";"UN";"";"0";"372,84";"0,00";"";"Ativo";"1,00";"0,00";"	";"";"";"0,00";"0,00";"0,700";"0,700";"	";"	";"31.00";"19.00";"27.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - MAAG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064MAAG4460LH-P";"";"";"";"";"0";" <br>VANTAGENS: <br> <br>Cabedal: Confeccionado em vaqueta hidrofugada, couro com teor graxo 17/19 linhas, forração interna d <br>tecido de forro do cano em tecido com alto poder de absorção de suor e permeabilidade. <br> <br>Solado: bidensidade constituído de duas camadas de PU injetado diretamente ao cabedal, sendo a entre <br>proporcionando maior conforto e compacta de maior densidade ótima resistência à abrasão e desgaste. <br> <br>Palmilha: Palmilha de montagem em não tecido costurada com sistema strobel. Sobrepalmilha em EVA sof <br>memória, espessura de 4 mm trazendo conforto aos pés. <br> <br>Biqueira: Biqueira de conformação em polipropileno. <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453641";"4064WVBG4760LH	";"Botina De Segurança De Amarrar Horizon Bracol - WVBG";"UN";"";"0";"274,21";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"BRACOL";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917461773";"KING-15631612	";"Chave de Vela Cabo T Articulada 16mm King Tony - 15631612";"UN";"";"0";"63,30";"0,00";"";"Ativo";"2,00";"0,00";"	";"";"";"0,00";"0,00";"0,360";"0,360";"	";"	";"20.00";"20.00";"31.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"KING TONY";"";"0";" <br>Chave de Vela tipo T Longa 300mm Articulada com Sextavado 16mm com Borracha <br> <br>CARACTERÍSTICAS TÉCNICAS: <br> <br>- Fabricada em aço cromo-vanádio <br>- Acabamento cromado e polido <br>- Bucha interna emborrachada <br>- Projeto com soquete sextavado articulado <br> <br>APLICAÇÕES E SEGURANÇA: <br> <br>- Indicado para velas de veículos leves e médios <br>- Ideal para rosqueio inicial e para remoção de velas <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917462110";"KING-36B514	";"Chave de Vela Sextavado 3/8'' Borracha 14mm King Tony - 36B514";"UN";"";"0";"18,31";"0,00";"";"Ativo";"1,00";"0,00";"	";"";"";"0,00";"0,00";"0,400";"0,400";"	";"	";"10.00";"10.00";"10.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"KING TONY";"";"0";" <br>CARACTERÍSTICAS TÉCNICAS: <br> <br>- Fabricado em aço cromo-vanádio. <br>- Acabamento cromado e polido. <br>- King Tony Fix-Drive, perfil arredondado para maior torque. <br>- Bucha interna emborrachada. <br> <br>APLICACÕES E SEGURANCA: <br> <br>- Indicado para velas de veículos leves e médios. <br>- Produzido de acordo com a norma DIN 3120. <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917464963";"CE1/2X9/16-GED	";"Chave Estrela Com 1/2"" x 9/16"" Gedore - 003.553";"UN";"";"0";"30,82";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"Chave Estrela Com 1/2"" x 9/16"" Gedore - 003.553<br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917464968";"CE10X11-GED	";"Chave Estrela Com 10mm X 11mm Gedore - 003.503";"UN";"";"0";"21,59";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"Chave Estrela Com 10mm X 11mm Gedore - 003.503<br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465098";"CE12X13-GED	";"Chave Estrela Com 12mm X 13mm Gedore - 003.504";"UN";"";"0";"27,58";"0,00";"";"Ativo";"14,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453642";"4064WVBG4760LH-38	";"Tamanho:38";"UN";"";"0";"274,21";"0,00";"";"Ativo";"4,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"35.00";"14.00";"30.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453646";"4064WVBG4760LH-39	";"Tamanho:39";"UN";"";"0";"274,21";"0,00";"";"Ativo";"8,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453651";"4064WVBG4760LH-40	";"Tamanho:40";"UN";"";"0";"274,21";"0,00";"";"Ativo";"12,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453659";"4064WVBG4760LH-41	";"Tamanho:41";"UN";"";"0";"274,21";"0,00";"";"Ativo";"11,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453666";"4064WVBG4760LH-42	";"Tamanho:42";"UN";"";"0";"274,21";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917453673";"4064WVBG4760LH-43	";"Tamanho:43";"UN";"";"0";"274,21";"0,00";"";"Ativo";"8,00";"0,00";"	";"";"";"0,00";"0,00";"1,200";"1,200";"	";"	";"30.00";"14.00";"35.00";"";"";"Botina De Segurança De Amarrar Horizon Bracol - WVBG. Compre online os melhores calçados de segurança, Botas, Botinas das marcas: Fujiwara, Bracol, Marluvas e outras. Temos a pronta entrega. Entregamos para todo o Brasil e dividimos em até 6X sem juros.";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	4064WVBG4760LH";"";"";"";"";"0";" <br>Botina de segurança de amarrar cano acolchoado, língua fole, confeccionada em vaqueta graxo marrom, <br>interna na gáspea em não tecido e forro do cano em nylon com alto poder de absorção de suor, com bic <br>montagem em não tecido, sobrepalmilha em poliuretano 8mm e solado de poliuretano injeção direta bide <br> <br>C.A. 40872 <br> <br> <br> <br> <br>";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465100";"CE14X15-GED	";"Chave Estrela Com 14mm X 15mm Gedore - 003.505";"UN";"";"0";"26,74";"0,00";"";"Ativo";"7,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465104";"CE16X17-GED	";"Chave Estrela Com 16mm X 17mm Gedore - 003.506";"UN";"";"0";"36,30";"0,00";"";"Ativo";"10,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465105";"CE18X19-GED	";"Chave Estrela Com 18mm X 19mm Gedore - 003.508";"UN";"";"0";"33,50";"0,00";"";"Ativo";"7,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465108";"CE20X22-GED	";"Chave Estrela Com 20mm X 22mm Gedore - 003.510";"UN";"";"0";"46,80";"0,00";"";"Ativo";"5,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"15917465109";"CE3/8X7/16-GED	";"Chave Estrela Com 3/8 X 7/16'' Gedore - 003.552";"UN";"";"0";"23,63";"0,00";"";"Ativo";"5,00";"0,00";"	";"";"";"0,00";"0,00";"1,000";"1,000";"	";"	";"10.00";"10.00";"40.00";"";"";"";"0,00";"Produto";"Terceiros";"";"";"";"";"0,00";"	";"";"";"GEDORE";"";"0";"";"";"	";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
